datetime,open,low,high,close,volume,oi
2021-09-16 10:03,9.1,9,9.1,9,-1,-1
2021-09-16 10:04,9,8.925,9.025,8.95,-1,-1
2021-09-16 10:05,8.95,8.925,9.05,9,-1,-1
2021-09-16 10:06,9,8.95,9.125,9.1,-1,-1
2021-09-16 10:07,9.1,9.075,9.25,9.25,-1,-1
2021-09-16 10:08,9.25,9.175,9.3,9.2,-1,-1
2021-09-16 10:09,9.2,9.2,9.325,9.275,-1,-1
2021-09-16 10:10,9.275,9.175,9.3,9.2,-1,-1
2021-09-16 10:11,9.2,9.1,9.225,9.15,-1,-1
2021-09-16 10:12,9.15,9.05,9.2,9.05,-1,-1
2021-09-16 10:13,9.05,9.025,9.1,9.05,-1,-1
2021-09-16 10:14,9.05,8.925,9.05,8.925,-1,-1
2021-09-16 10:15,8.925,8.825,9,8.875,-1,-1
2021-09-16 10:16,8.875,8.675,8.875,8.725,-1,-1
2021-09-16 10:17,8.725,8.7,8.95,8.85,-1,-1
2021-09-16 10:18,8.85,8.85,8.95,8.875,-1,-1
2021-09-16 10:19,8.875,8.825,8.925,8.9,-1,-1
2021-09-16 10:20,8.9,8.825,8.925,8.85,-1,-1
2021-09-16 10:21,8.85,8.8,9.05,9,-1,-1
2021-09-16 10:22,9,8.975,9.075,9.05,-1,-1
2021-09-16 10:23,9.05,8.975,9.075,9.05,-1,-1
2021-09-16 10:24,9.05,9.025,9.15,9.025,-1,-1
2021-09-16 10:25,9.025,8.95,9.05,9,-1,-1
2021-09-16 10:26,9,8.975,9.05,9,-1,-1
2021-09-16 10:27,9,8.975,9.125,9.1,-1,-1
2021-09-16 10:28,9.1,9,9.1,9,-1,-1
2021-09-16 10:29,9,9,9.125,9.1,-1,-1
2021-09-16 10:30,9.1,9.075,9.2,9.1,-1,-1
2021-09-16 10:31,9.1,9,9.1,9.1,-1,-1
2021-09-16 10:32,9.1,9.05,9.15,9.125,-1,-1
2021-09-16 10:33,9.125,9.075,9.15,9.1,-1,-1
2021-09-16 10:34,9.1,9.075,9.15,9.1,-1,-1
2021-09-16 10:35,9.1,9.05,9.1,9.075,-1,-1
2021-09-16 10:36,9.075,8.95,9.1,8.95,-1,-1
2021-09-16 10:37,8.95,8.925,9.075,9,-1,-1
2021-09-16 10:38,9,8.925,9,8.975,-1,-1
2021-09-16 10:39,8.975,8.95,9.1,9.075,-1,-1
2021-09-16 10:40,9.075,9.05,9.1,9.075,-1,-1
2021-09-16 10:41,9.075,9.025,9.1,9.025,-1,-1
2021-09-16 10:42,9.025,8.95,9.05,9,-1,-1
2021-09-16 10:43,9,8.975,9.1,9.025,-1,-1
2021-09-16 10:44,9.025,8.95,9.05,8.975,-1,-1
2021-09-16 10:45,8.975,8.925,9,8.95,-1,-1
2021-09-16 10:46,8.95,8.9,9,8.95,-1,-1
2021-09-16 10:47,8.95,8.95,9.15,9.15,-1,-1
2021-09-16 10:48,9.15,9.15,9.2,9.15,-1,-1
2021-09-16 10:49,9.15,9.075,9.15,9.1,-1,-1
2021-09-16 10:50,9.1,8.95,9.1,8.95,-1,-1
2021-09-16 10:51,8.95,8.925,9,8.95,-1,-1
2021-09-16 10:52,8.95,8.95,9.025,8.95,-1,-1
2021-09-16 10:53,8.95,8.85,8.95,8.9,-1,-1
2021-09-16 10:54,8.9,8.825,8.925,8.825,-1,-1
2021-09-16 10:55,8.825,8.725,8.85,8.75,-1,-1
2021-09-16 10:56,8.75,8.725,8.8,8.75,-1,-1
2021-09-16 10:57,8.75,8.7,8.85,8.8,-1,-1
2021-09-16 10:58,8.8,8.8,8.95,8.9,-1,-1
2021-09-16 10:59,8.9,8.9,9.05,9.025,-1,-1
2021-09-16 11:00,9.025,9,9.05,9.05,-1,-1
2021-09-16 11:01,9.05,9,9.075,9.075,-1,-1
2021-09-16 11:02,9.075,9.05,9.1,9.05,-1,-1
2021-09-16 11:03,9.05,8.95,9.075,9,-1,-1
2021-09-16 11:04,9,8.875,9.025,8.9,-1,-1
2021-09-16 11:05,8.9,8.8,8.9,8.8,-1,-1
2021-09-16 11:06,8.8,8.8,8.875,8.85,-1,-1
2021-09-16 11:07,8.85,8.825,8.95,8.825,-1,-1
2021-09-16 11:08,8.825,8.825,8.95,8.9,-1,-1
2021-09-16 11:09,8.9,8.875,9.025,9,-1,-1
2021-09-16 11:10,9,8.925,9,8.975,-1,-1
2021-09-16 11:11,8.975,8.95,9.05,9,-1,-1
2021-09-16 11:12,9,9,9.05,9,-1,-1
2021-09-16 11:13,9,8.95,9.05,8.95,-1,-1
2021-09-16 11:14,8.95,8.875,8.95,8.9,-1,-1
2021-09-16 11:15,8.9,8.75,8.9,8.75,-1,-1
2021-09-16 11:16,8.75,8.75,8.825,8.75,-1,-1
2021-09-16 11:17,8.75,8.7,8.8,8.75,-1,-1
2021-09-16 11:18,8.75,8.7,8.8,8.75,-1,-1
2021-09-16 11:19,8.75,8.7,8.8,8.75,-1,-1
2021-09-16 11:20,8.75,8.7,8.75,8.7,-1,-1
2021-09-16 11:21,8.7,8.6,8.7,8.65,-1,-1
2021-09-16 11:22,8.65,8.65,8.8,8.75,-1,-1
2021-09-16 11:23,8.75,8.75,8.8,8.75,-1,-1
2021-09-16 11:24,8.75,8.75,8.8,8.75,-1,-1
2021-09-16 11:25,8.75,8.75,8.9,8.85,-1,-1
2021-09-16 11:26,8.85,8.775,8.85,8.775,-1,-1
2021-09-16 11:27,8.775,8.775,8.9,8.85,-1,-1
2021-09-16 11:28,8.85,8.85,8.95,8.9,-1,-1
2021-09-16 11:29,8.9,8.9,8.95,8.9,-1,-1
2021-09-16 11:30,8.9,8.85,8.95,8.95,-1,-1
2021-09-16 11:31,8.95,8.9,8.975,8.925,-1,-1
2021-09-16 11:32,8.925,8.875,8.95,8.95,-1,-1
2021-09-16 11:33,8.95,8.9,8.95,8.9,-1,-1
2021-09-16 11:34,8.9,8.9,8.95,8.9,-1,-1
2021-09-16 11:35,8.9,8.85,8.9,8.85,-1,-1
2021-09-16 11:36,8.85,8.825,8.9,8.875,-1,-1
2021-09-16 11:37,8.875,8.85,9.05,9.05,-1,-1
2021-09-16 11:38,9.05,9.05,9.15,9.1,-1,-1
2021-09-16 11:39,9.1,9.05,9.1,9.1,-1,-1
2021-09-16 11:40,9.1,9.1,9.175,9.1,-1,-1
2021-09-16 11:41,9.1,9.1,9.15,9.15,-1,-1
2021-09-16 11:42,9.15,9.05,9.15,9.05,-1,-1
2021-09-16 11:43,9.05,9,9.05,9,-1,-1
2021-09-16 11:44,9,9,9.075,9,-1,-1
2021-09-16 11:45,9,8.95,9,8.95,-1,-1
2021-09-16 11:46,8.95,8.9,9,8.95,-1,-1
2021-09-16 11:47,8.95,8.95,9.025,8.975,-1,-1
2021-09-16 11:48,8.975,8.925,9,9,-1,-1
2021-09-16 11:49,9,8.95,9.025,8.95,-1,-1
2021-09-16 11:50,8.95,8.95,9,9,-1,-1
2021-09-16 11:51,9,8.9,9,8.9,-1,-1
2021-09-16 11:52,8.9,8.85,8.9,8.85,-1,-1
2021-09-16 11:53,8.85,8.85,8.95,8.9,-1,-1
2021-09-16 11:54,8.9,8.9,8.95,8.9,-1,-1
2021-09-16 11:55,8.9,8.875,8.925,8.875,-1,-1
2021-09-16 11:56,8.875,8.85,8.95,8.9,-1,-1
2021-09-16 11:57,8.9,8.85,8.95,8.95,-1,-1
2021-09-16 11:58,8.95,8.95,9,9,-1,-1
2021-09-16 11:59,9,9,9.075,9.05,-1,-1
2021-09-16 12:00,9.05,9.025,9.075,9.05,-1,-1
2021-09-16 12:01,9.05,9.05,9.1,9.1,-1,-1
2021-09-16 12:02,9.1,9.05,9.15,9.15,-1,-1
2021-09-16 12:03,9.15,9.1,9.15,9.1,-1,-1
2021-09-16 12:04,9.1,9,9.1,9,-1,-1
2021-09-16 12:05,9,9,9.05,9.05,-1,-1
2021-09-16 12:06,9.05,9,9.1,9.1,-1,-1
2021-09-16 12:07,9.1,9.05,9.2,9.2,-1,-1
2021-09-16 12:08,9.2,9.15,9.2,9.15,-1,-1
2021-09-16 12:09,9.15,9.15,9.2,9.2,-1,-1
2021-09-16 12:10,9.2,9.175,9.2,9.2,-1,-1
2021-09-16 12:11,9.2,9.1,9.2,9.1,-1,-1
2021-09-16 12:12,9.1,9.1,9.15,9.15,-1,-1
2021-09-16 12:13,9.15,9.15,9.15,9.15,-1,-1
2021-09-16 12:14,9.15,9.1,9.15,9.15,-1,-1
2021-09-16 12:15,9.15,9.15,9.2,9.2,-1,-1
2021-09-16 12:16,9.2,9.2,9.3,9.3,-1,-1
2021-09-16 12:17,9.3,9.25,9.3,9.25,-1,-1
2021-09-16 12:18,9.25,9.25,9.3,9.25,-1,-1
2021-09-16 12:19,9.25,9.25,9.35,9.35,-1,-1
2021-09-16 12:20,9.35,9.35,9.4,9.35,-1,-1
2021-09-16 12:21,9.35,9.3,9.4,9.35,-1,-1
2021-09-16 12:22,9.35,9.325,9.375,9.35,-1,-1
2021-09-16 12:23,9.35,9.3,9.35,9.3,-1,-1
2021-09-16 12:24,9.3,9.275,9.3,9.3,-1,-1
2021-09-16 12:25,9.3,9.25,9.3,9.25,-1,-1
2021-09-16 12:26,9.25,9.25,9.25,9.25,-1,-1
2021-09-16 12:27,9.25,9.2,9.25,9.2,-1,-1
2021-09-16 12:28,9.2,9.2,9.25,9.2,-1,-1
2021-09-16 12:29,9.2,9.175,9.2,9.2,-1,-1
2021-09-16 12:30,9.2,9.2,9.275,9.25,-1,-1
2021-09-16 12:31,9.25,9.2,9.25,9.25,-1,-1
2021-09-16 12:32,9.25,9.25,9.3,9.3,-1,-1
2021-09-16 12:33,9.3,9.2,9.3,9.2,-1,-1
2021-09-16 12:34,9.2,9.2,9.25,9.25,-1,-1
2021-09-16 12:35,9.25,9.25,9.3,9.275,-1,-1
2021-09-16 12:36,9.275,9.2,9.3,9.225,-1,-1
2021-09-16 12:37,9.225,9.2,9.25,9.25,-1,-1
2021-09-16 12:38,9.25,9.25,9.3,9.3,-1,-1
2021-09-16 12:39,9.3,9.25,9.3,9.25,-1,-1
2021-09-16 12:40,9.25,9.25,9.35,9.35,-1,-1
2021-09-16 12:41,9.35,9.3,9.35,9.3,-1,-1
2021-09-16 12:42,9.3,9.3,9.375,9.375,-1,-1
2021-09-16 12:43,9.375,9.35,9.45,9.45,-1,-1
2021-09-16 12:44,9.45,9.425,9.55,9.5,-1,-1
2021-09-16 12:45,9.5,9.45,9.5,9.45,-1,-1
2021-09-16 12:46,9.45,9.45,9.5,9.5,-1,-1
2021-09-16 12:47,9.5,9.4,9.5,9.4,-1,-1
2021-09-16 12:48,9.4,9.35,9.4,9.35,-1,-1
2021-09-16 12:49,9.35,9.35,9.4,9.35,-1,-1
2021-09-16 12:50,9.35,9.35,9.45,9.4,-1,-1
2021-09-16 12:51,9.4,9.3,9.4,9.3,-1,-1
2021-09-16 12:52,9.3,9.3,9.425,9.4,-1,-1
2021-09-16 12:53,9.4,9.35,9.4,9.35,-1,-1
2021-09-16 12:54,9.35,9.35,9.35,9.35,-1,-1
2021-09-16 12:55,9.35,9.35,9.4,9.4,-1,-1
2021-09-16 12:56,9.4,9.4,9.45,9.45,-1,-1
2021-09-16 12:57,9.45,9.4,9.45,9.4,-1,-1
2021-09-16 12:58,9.4,9.35,9.4,9.4,-1,-1
2021-09-16 12:59,9.4,9.4,9.45,9.4,-1,-1
2021-09-16 13:00,9.4,9.35,9.4,9.35,-1,-1
2021-09-16 13:01,9.35,9.275,9.375,9.3,-1,-1
2021-09-16 13:02,9.3,9.25,9.325,9.25,-1,-1
2021-09-16 13:03,9.25,9.2,9.25,9.225,-1,-1
2021-09-16 13:04,9.225,9.2,9.25,9.25,-1,-1
2021-09-16 13:05,9.25,9.2,9.25,9.2,-1,-1
2021-09-16 13:06,9.2,9.2,9.25,9.25,-1,-1
2021-09-16 13:07,9.25,9.25,9.3,9.275,-1,-1
2021-09-16 13:08,9.275,9.25,9.3,9.3,-1,-1
2021-09-16 13:09,9.3,9.25,9.3,9.25,-1,-1
2021-09-16 13:10,9.25,9.25,9.25,9.25,-1,-1
2021-09-16 13:11,9.25,9.25,9.3,9.25,-1,-1
2021-09-16 13:12,9.25,9.25,9.3,9.3,-1,-1
2021-09-16 13:13,9.3,9.275,9.3,9.3,-1,-1
2021-09-16 13:14,9.3,9.25,9.3,9.3,-1,-1
2021-09-16 13:15,9.3,9.25,9.3,9.25,-1,-1
2021-09-16 13:16,9.25,9.2,9.25,9.2,-1,-1
2021-09-16 13:17,9.2,9.2,9.25,9.25,-1,-1
2021-09-16 13:18,9.25,9.225,9.3,9.25,-1,-1
2021-09-16 13:19,9.25,9.25,9.35,9.35,-1,-1
2021-09-16 13:20,9.35,9.35,9.45,9.4,-1,-1
2021-09-16 13:21,9.4,9.35,9.4,9.35,-1,-1
2021-09-16 13:22,9.35,9.35,9.4,9.35,-1,-1
2021-09-16 13:23,9.35,9.3,9.35,9.3,-1,-1
2021-09-16 13:24,9.3,9.3,9.35,9.35,-1,-1
2021-09-16 13:25,9.35,9.325,9.35,9.325,-1,-1
2021-09-16 13:26,9.325,9.3,9.325,9.3,-1,-1
2021-09-16 13:27,9.3,9.3,9.3,9.3,-1,-1
2021-09-16 13:28,9.3,9.3,9.3,9.3,-1,-1
2021-09-16 13:29,9.3,9.25,9.3,9.25,-1,-1
2021-09-16 13:30,9.25,9.2,9.3,9.2,-1,-1
2021-09-16 13:31,9.2,9.1,9.2,9.1,-1,-1
2021-09-16 13:32,9.1,9.05,9.1,9.1,-1,-1
2021-09-16 13:33,9.1,9.075,9.1,9.1,-1,-1
2021-09-16 13:34,9.1,9.1,9.15,9.125,-1,-1
2021-09-16 13:35,9.125,9.1,9.15,9.1,-1,-1
2021-09-16 13:36,9.1,9.05,9.1,9.05,-1,-1
2021-09-16 13:37,9.05,9.05,9.1,9.05,-1,-1
2021-09-16 13:38,9.05,9,9.05,9.025,-1,-1
2021-09-16 13:39,9.025,9.025,9.075,9.075,-1,-1
2021-09-16 13:40,9.075,9.05,9.1,9.1,-1,-1
2021-09-16 13:41,9.1,9.075,9.15,9.075,-1,-1
2021-09-16 13:42,9.075,9,9.075,9,-1,-1
2021-09-16 13:43,9,9,9.1,9.1,-1,-1
2021-09-16 13:44,9.1,9.05,9.1,9.05,-1,-1
2021-09-16 13:45,9.05,9,9.05,9.05,-1,-1
2021-09-16 13:46,9.05,9.025,9.05,9.05,-1,-1
2021-09-16 13:47,9.05,9.05,9.1,9.1,-1,-1
2021-09-16 13:48,9.1,9.05,9.1,9.075,-1,-1
2021-09-16 13:49,9.075,9.075,9.15,9.1,-1,-1
2021-09-16 13:50,9.1,9.1,9.15,9.15,-1,-1
2021-09-16 13:51,9.15,9.15,9.275,9.25,-1,-1
2021-09-16 13:52,9.25,9.25,9.35,9.35,-1,-1
2021-09-16 13:53,9.35,9.325,9.475,9.45,-1,-1
2021-09-16 13:54,9.45,9.425,9.5,9.5,-1,-1
2021-09-16 13:55,9.5,9.45,9.55,9.55,-1,-1
2021-09-16 13:56,9.55,9.5,9.575,9.55,-1,-1
2021-09-16 13:57,9.55,9.5,9.575,9.575,-1,-1
2021-09-16 13:58,9.575,9.475,9.6,9.5,-1,-1
2021-09-16 13:59,9.5,9.45,9.55,9.5,-1,-1
2021-09-16 14:00,9.5,9.45,9.5,9.5,-1,-1
2021-09-16 14:01,9.5,9.475,9.5,9.5,-1,-1
2021-09-16 14:02,9.5,9.5,9.5,9.5,-1,-1
2021-09-16 14:03,9.5,9.425,9.5,9.45,-1,-1
2021-09-16 14:04,9.45,9.4,9.45,9.4,-1,-1
2021-09-16 14:05,9.4,9.375,9.45,9.4,-1,-1
2021-09-16 14:06,9.4,9.375,9.4,9.4,-1,-1
2021-09-16 14:07,9.4,9.4,9.4,9.4,-1,-1
2021-09-16 14:08,9.4,9.4,9.425,9.4,-1,-1
2021-09-16 14:09,9.4,9.4,9.45,9.425,-1,-1
2021-09-16 14:10,9.425,9.425,9.6,9.6,-1,-1
2021-09-16 14:11,9.6,9.6,9.65,9.65,-1,-1
2021-09-16 14:12,9.65,9.525,9.65,9.55,-1,-1
2021-09-16 14:13,9.55,9.5,9.55,9.5,-1,-1
2021-09-16 14:14,9.5,9.5,9.5,9.5,-1,-1
2021-09-16 14:15,9.5,9.475,9.55,9.5,-1,-1
2021-09-16 14:16,9.5,9.45,9.5,9.45,-1,-1
2021-09-16 14:17,9.45,9.425,9.45,9.45,-1,-1
2021-09-16 14:18,9.45,9.425,9.45,9.45,-1,-1
2021-09-16 14:19,9.45,9.35,9.45,9.35,-1,-1
2021-09-16 14:20,9.35,9.35,9.4,9.4,-1,-1
2021-09-16 14:21,9.4,9.35,9.4,9.35,-1,-1
2021-09-16 14:22,9.35,9.35,9.4,9.4,-1,-1
2021-09-16 14:23,9.4,9.4,9.4,9.4,-1,-1
2021-09-16 14:24,9.4,9.35,9.4,9.4,-1,-1
2021-09-16 14:25,9.4,9.4,9.45,9.4,-1,-1
2021-09-16 14:26,9.4,9.4,9.425,9.4,-1,-1
2021-09-16 14:27,9.4,9.375,9.4,9.4,-1,-1
2021-09-16 14:28,9.4,9.3,9.4,9.35,-1,-1
2021-09-16 14:29,9.35,9.35,9.4,9.4,-1,-1
2021-09-16 14:30,9.4,9.35,9.45,9.35,-1,-1
2021-09-16 14:31,9.35,9.35,9.4,9.35,-1,-1
2021-09-16 14:32,9.35,9.35,9.4,9.4,-1,-1
2021-09-16 14:33,9.4,9.4,9.45,9.45,-1,-1
2021-09-16 14:34,9.45,9.4,9.45,9.425,-1,-1
2021-09-16 14:35,9.425,9.4,9.5,9.5,-1,-1
2021-09-16 14:36,9.5,9.475,9.55,9.55,-1,-1
2021-09-16 14:37,9.55,9.5,9.55,9.5,-1,-1
2021-09-16 14:38,9.5,9.45,9.5,9.5,-1,-1
2021-09-16 14:39,9.5,9.45,9.5,9.45,-1,-1
2021-09-16 14:40,9.45,9.4,9.45,9.4,-1,-1
2021-09-16 14:41,9.4,9.375,9.4,9.4,-1,-1
2021-09-16 14:42,9.4,9.4,9.45,9.4,-1,-1
2021-09-16 14:43,9.4,9.4,9.425,9.4,-1,-1
2021-09-16 14:44,9.4,9.35,9.4,9.35,-1,-1
2021-09-16 14:45,9.35,9.35,9.4,9.4,-1,-1
2021-09-16 14:46,9.4,9.35,9.4,9.35,-1,-1
2021-09-16 14:47,9.35,9.35,9.425,9.4,-1,-1
2021-09-16 14:48,9.4,9.4,9.45,9.45,-1,-1
2021-09-16 14:49,9.45,9.45,9.475,9.45,-1,-1
2021-09-16 14:50,9.45,9.45,9.5,9.45,-1,-1
2021-09-16 14:51,9.45,9.4,9.45,9.425,-1,-1
2021-09-16 14:52,9.425,9.425,9.55,9.55,-1,-1
2021-09-16 14:53,9.55,9.5,9.625,9.6,-1,-1
2021-09-16 14:54,9.6,9.55,9.6,9.6,-1,-1
2021-09-16 14:55,9.6,9.6,9.7,9.7,-1,-1
2021-09-16 14:56,9.7,9.675,9.7,9.7,-1,-1
2021-09-16 14:57,9.7,9.6,9.7,9.7,-1,-1
2021-09-16 14:58,9.7,9.675,9.7,9.7,-1,-1
2021-09-16 14:59,9.7,9.65,9.725,9.65,-1,-1
2021-09-16 15:00,9.65,9.65,9.7,9.7,-1,-1
2021-09-16 15:01,9.7,9.7,9.775,9.775,-1,-1
2021-09-16 15:02,9.775,9.75,9.775,9.75,-1,-1
2021-09-16 15:03,9.75,9.7,9.775,9.7,-1,-1
2021-09-16 15:04,9.7,9.7,9.75,9.7,-1,-1
2021-09-16 15:05,9.7,9.7,9.825,9.8,-1,-1
2021-09-16 15:06,9.8,9.775,9.825,9.8,-1,-1
2021-09-16 15:07,9.8,9.8,9.925,9.925,-1,-1
2021-09-16 15:08,9.925,9.9,10,10,-1,-1
2021-09-16 15:09,10,9.95,10,10,-1,-1
2021-09-16 15:10,10,10,10.075,10.075,-1,-1
2021-09-16 15:11,10.075,10.05,10.1,10.05,-1,-1
2021-09-16 15:12,10.05,10.05,10.1,10.05,-1,-1
2021-09-16 15:13,10.05,10,10.05,10.05,-1,-1
2021-09-16 15:14,10.05,10,10.05,10.05,-1,-1
2021-09-16 15:15,10.05,10,10.075,10.05,-1,-1
2021-09-16 15:16,10.05,9.95,10.075,9.95,-1,-1
2021-09-16 15:17,9.95,9.875,9.95,9.925,-1,-1
2021-09-16 15:18,9.925,9.825,9.925,9.875,-1,-1
2021-09-16 15:19,9.875,9.85,9.9,9.9,-1,-1
2021-09-16 15:20,9.9,9.9,9.95,9.9,-1,-1
2021-09-16 15:21,9.9,9.9,9.95,9.9,-1,-1
2021-09-16 15:22,9.9,9.9,9.925,9.9,-1,-1
2021-09-16 15:23,9.9,9.85,9.925,9.875,-1,-1
2021-09-16 15:24,9.875,9.8,9.875,9.85,-1,-1
2021-09-16 15:25,9.85,9.85,9.9,9.9,-1,-1
2021-09-16 15:26,9.9,9.9,9.925,9.9,-1,-1
2021-09-16 15:27,9.9,9.9,9.9,9.9,-1,-1
2021-09-16 15:28,9.9,9.875,9.9,9.9,-1,-1
2021-09-16 15:29,9.9,9.8,9.9,9.8,-1,-1
2021-09-16 15:30,9.8,9.8,9.925,9.9,-1,-1
2021-09-16 15:31,9.9,9.875,9.925,9.925,-1,-1
2021-09-16 15:32,9.925,9.9,9.95,9.95,-1,-1
2021-09-16 15:33,9.95,9.95,10,9.95,-1,-1
2021-09-16 15:34,9.95,9.925,9.95,9.925,-1,-1
2021-09-16 15:35,9.925,9.875,9.95,9.875,-1,-1
2021-09-16 15:36,9.875,9.875,9.95,9.95,-1,-1
2021-09-16 15:37,9.95,9.925,10,10,-1,-1
2021-09-16 15:38,10,9.95,10,9.95,-1,-1
2021-09-16 15:39,9.95,9.95,10,10,-1,-1
2021-09-16 15:40,10,9.95,10.025,9.95,-1,-1
2021-09-16 15:41,9.95,9.925,9.975,9.95,-1,-1
2021-09-16 15:42,9.95,9.925,10,9.975,-1,-1
2021-09-16 15:43,9.975,9.95,10,9.95,-1,-1
2021-09-16 15:44,9.95,9.925,10,10,-1,-1
2021-09-16 15:45,10,9.95,10,9.95,-1,-1
2021-09-16 15:46,9.95,9.95,10.05,10.05,-1,-1
2021-09-16 15:47,10.05,10.05,10.1,10.1,-1,-1
2021-09-16 15:48,10.1,9.975,10.1,10,-1,-1
2021-09-16 15:49,10,10,10.05,10.025,-1,-1
2021-09-16 15:50,10.025,10.025,10.125,10.125,-1,-1
2021-09-16 15:51,10.125,9.775,10.125,10,-1,-1
2021-09-16 15:52,10,9.95,10,9.975,-1,-1
2021-09-16 15:53,9.975,9.925,9.975,9.95,-1,-1
2021-09-16 15:54,9.95,9.875,10.15,10.025,-1,-1
2021-09-16 15:55,10.025,9.925,10.025,9.975,-1,-1
2021-09-16 15:56,9.975,9.95,10.025,10,-1,-1
2021-09-16 15:57,10,9.95,10.025,9.95,-1,-1
2021-09-16 15:58,9.95,9.925,10,9.95,-1,-1
2021-09-16 15:59,9.95,9.95,10.2,10.05,-1,-1
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
